Thời gian,Tên file,Điểm số,Thuật toán,Trạng thái,Ghi chú
2026-01-17 00:42:26,_version.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống package_data.py (100%)
2026-01-17 00:42:26,__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-17 00:58:13,test python.zip/test python/array.py,32,List,WA,
2026-01-17 00:58:13,test python.zip/test python/atk.py,30,Cơ bản,WA,Cảnh báo: Code quá ngắn hoặc không đủ logic
2026-01-17 00:58:13,test python.zip/test python/binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
2026-01-17 00:58:13,test python.zip/test python/ed.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,test python.zip/test python/eeeee.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,test python.zip/test python/frf.py,32,List,WA,
2026-01-17 00:58:13,test python.zip/test python/lachonguniversity.py,40,Queue,FLAG,Giống test python.zip/test python/te2.py (100%)
2026-01-17 00:58:13,test python.zip/test python/linkedlist.py,65,"Linked List, Tìm kiếm tuyến tính",AC,
2026-01-17 00:58:13,test python.zip/test python/queue.py,40,Queue,WA,
2026-01-17 00:58:13,test python.zip/test python/stack.py,37,"List, Stack",WA,
2026-01-17 00:58:13,test python.zip/test python/te2.py,40,Queue,FLAG,Giống test python.zip/test python/lachonguniversity.py (100%)
2026-01-17 00:58:13,test python.zip/test python/test.py,0.0,,WA,Lỗi cú pháp: '[' was never closed tại dòng 2
2026-01-17 00:58:13,test python.zip/test python/testdemo.py,52,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/build_env.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cache.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/autocompletion.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/base_command.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/cmdoptions.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/command_context.py,37,Tuple,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/index_command.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/main.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/main_parser.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: subprocess; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/parser.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/progress_bars.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/req_command.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/spinners.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/status_codes.py,20,Cơ bản,FLAG,Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/requests/__version__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/rich/_export_format.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/index/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/install/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/cache.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/check.py,55,"Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/completion.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/configuration.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: subprocess
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/debug.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/download.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/freeze.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/hash.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/help.py,37,List,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/index.py,41,"Dictionary, List, Tuple",WA,PEP8: Có 6 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/inspect.py,42,"Dictionary, List, Tuple",WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/install.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/list.py,63,"Dictionary, List, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 10 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/lock.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/search.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/show.py,60,"Dictionary, List, Set, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 5 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 21 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/uninstall.py,38,"Dictionary, List",WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/wheel.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/commands/__init__.py,50,"Dictionary, Queue, Tuple",AC,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/configuration.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/distributions/base.py,25,Cơ bản,WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/distributions/installed.py,35,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/distributions/sdist.py,36,Tuple,WA,PEP8: Có 7 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/distributions/wheel.py,35,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/distributions/__init__.py,35,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/exceptions.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/index/collector.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/index/package_finder.py,60,"Dictionary, List, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 15 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 17 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/index/sources.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/index/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/install/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/locations/base.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/locations/_distutils.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/locations/_sysconfig.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/locations/__init__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/main.py,35,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/metadata/base.py,56,"List, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 24 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 6 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/metadata/importlib/_compat.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/metadata/importlib/_dists.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/metadata/importlib/_envs.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/metadata/importlib/__init__.py,22,List,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/metadata/pkg_resources.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/metadata/_json.py,62,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/metadata/__init__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/candidate.py,37,List,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/direct_url.py,39,"Dictionary, List, Tuple",WA,PEP8: Có 5 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 12 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/format_control.py,60,"List, Set, Tìm kiếm tuyến tính",AC,PEP8: Có 3 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/index.py,37,List,WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/installation_report.py,40,"Dictionary, List, Tuple",WA,PEP8: Có 11 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/link.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/pylock.py,40,"Dictionary, List, Tuple",WA,PEP8: Có 4 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 27 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/scheme.py,25,List,WA,Code rối: Sử dụng 6 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/search_scope.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/selection_prefs.py,27,List,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/target_python.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/wheel.py,36,Tuple,WA,PEP8: Có 6 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/index/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/install/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/auth.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: subprocess; Cấm import thư viện hệ thống: os.path
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/cache.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/download.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/lazy_wheel.py,82,"List, Quy hoạch động (DP), Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 3 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/session.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: subprocess; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/utils.py,30,"Dictionary, Tuple",WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/xmlrpc.py,40,"Dictionary, Tuple",WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/index/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/install/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/build_tracker.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/metadata.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/metadata_editable.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/wheel.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/wheel_editable.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/check.py,58,"Dictionary, List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 4 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 10 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/freeze.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/install/wheel.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os.path; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/install/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/cli/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/index/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/models/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/network/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/prepare.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm sử dụng hàm: open()
